TIC_ID,RA,Dec,Teff,log(g),Rotation_Period,False_Alarm_Probability,Lomb-Scargle_Power
115863808,11.809077,38.204765,4285,6.0063,5.60538,0,662.043
365903987,0.636332,35.296692,6853,4.31344,1.09889,0,135.79
194528092,4.805722,39.615513,5312,5.94135,15.9821,0,101.355
352691577,356.382244,37.284317,5938,4.31586,1.47848,0,165.976
115513521,7.640016,39.456341,6122,4.283,4.50532,0,111.225
436556343,14.578743,21.40444,8974,4.45838,1.02527,0,43.1121
194328714,2.428565,39.427925,6623,4.20717,1.56314,0,39.9043
56284285,3.473295,30.031418,5862,4.32975,3.56672,0,129.011
352298556,15.003745,41.849987,5583,3.63732,2.74333,0,49.2038
53796116,13.849005,30.478682,5520,5.68031,9.88338,0,44.1244
191143403,8.235661,42.257915,nan,4.05795,2.685,0,40.506
176948930,355.298974,43.445896,nan,nan,0.551004,0,267.949
432548864,0.206995,36.780132,nan,nan,22.8519,0,82.9936
57986111,5.227061,35.71505,6383.83,4.048,0.647417,0,122.045
267883537,11.363468,31.669041,nan,nan,29.5334,0,44.8971
352223400,13.939052,37.314587,5964,4.31114,1.44053,0,200.498
44452956,6.772186,31.832794,5881.75,4.32613,0.871376,0,55.5349
352077081,357.082691,34.809475,6422,4.23445,0.556774,0,439.145
150905330,4.578557,23.3363,5149,4.46964,1.62604,0,128.339
115911490,11.933951,36.039787,6611,4.20866,0.634007,0,1045.55
44557851,7.622372,32.176888,6623,3.43767,0.932514,0,58.4461
352727032,356.357953,39.283325,nan,nan,22.8519,0,82.7078
115618105,8.505979,38.188858,5680,5.05096,9.00252,0,45.9041
432761278,14.538176,37.108799,7212,4.41592,0.642884,0,282.617
155204110,359.143742,31.666582,6334.03,4.24783,0.840209,0,87.5561
440051305,3.479853,44.384708,5778,4.3453,0.947382,0,105.394
288297697,5.489752,40.544159,nan,nan,0.517681,0,61.5146
440162184,5.748239,43.882607,6008,4.30319,1.21377,0,148.488
267551896,8.591246,31.064796,6364,4.24318,0.592364,0,54.2399
56230192,355.901473,26.710041,6556,5.43734,3.09655,0,49.2954
331742021,2.646048,27.153448,5153,4.46892,9.00252,0,189.763
194413802,3.703585,38.8386,5436,4.41257,1.22111,0,255.723
455756014,357.462777,39.938728,3800,4.66383,1.51167,0,197.745
352146741,0.515471,37.114471,5817,5.7638,7.05368,0,160.037
306117034,4.157226,24.560036,4915,4.50645,19.3498,0,103.025
115414574,7.040518,41.672081,5293,4.44192,1.99545,0,361.038
177560870,359.056857,42.575176,5829,5.89827,1.16747,0,52.4195
15551280,15.194482,23.948444,4049,4.60912,1.08124,0,40.9939
407339358,1.58902,35.873566,6087,4.11313,0.81644,0,169.905
435875581,12.771175,22.881861,nan,4.12716,1.82922,0,192.419
53829868,13.937069,31.043652,3609,4.72855,40.0802,0,88.2581
57984441,5.169406,32.183178,5956,4.31259,1.34465,0,998.25
331806431,6.54537,38.410061,5852,5.12855,0.899305,0,235.577
455785829,359.717202,36.87645,5691.57,4.36161,11.1982,0,78.9222
57988520,5.412689,30.71755,7034,4.1658,0.807305,0,129.505
267651492,9.495918,32.213303,6492,4.42177,0.765111,0,436.467
15550497,15.188123,26.806822,6086,4.2893,0.809894,0,100.56
267739847,10.219622,31.116594,6516.11,5.31426,1.02527,0,67.5949
25791916,10.95405,26.974304,5443.32,4.763,4.97092,0,51.9613
13996170,13.871782,29.846333,nan,nan,0.519278,0,59.3654
440635983,6.631339,28.212749,5124,4.47409,0.938579,0,93.7974
115478923,7.213639,37.352051,4426,4.56095,11.1982,0,461.179
22503352,2.54171,31.929565,7021.33,4.16686,7.47105,0,287.608
191132800,7.737571,43.16925,5488,4.40187,1.84932,0,665.388
440636310,6.583873,29.294004,5711,4.35791,45.4959,0,67.3905
440657189,6.864988,26.837,4736.97,4.374,0.599395,0,62.2369
288248200,356.702837,35.038723,5058,4.4852,17.0619,0,408.288
150905243,4.593989,23.632244,5761,4.34848,2.51143,0,60.1454
13829918,12.126578,27.072008,6208.98,4.28292,1.06304,0,73.7882
13937040,13.399337,29.08024,8179,4.17674,30.4229,0,41.6493
15552569,15.39483,28.708738,5734.5,5.61946,1.09531,0,142.168
194208493,1.346816,39.481209,4788,5.5168,11.3237,0,122.421
194461725,4.07529,37.291729,5879.42,5.52238,5.25541,0,162.559
80436174,5.124497,25.140539,6546.6,4.166,8.54555,0,52.484
440170146,5.86722,43.254574,5212,5.88865,19.7278,0,204.198
150861052,3.7329,22.284204,9281,4.07572,1.10975,0,39.8876
115718255,9.026798,37.988373,5030,4.48965,13.7988,0,56.5703
352729947,356.395957,40.443497,5858,5.44537,8.84486,0,312.964
53729665,13.072092,35.267799,5229,4.45461,0.59306,0,218.932
53846739,14.415997,32.202137,nan,nan,1.13724,0,87.3333
405548671,357.52487,35.771202,6368.71,4.45779,29.5334,0,59.0791
194256370,1.872894,36.675949,9445.53,4.07548,1.17018,0,66.2245
306117460,4.387493,24.667828,nan,nan,19.3498,0,158.862
53678226,12.48507,34.706169,6410,5.23949,50,0,50.3158
194145862,0.978042,40.101906,5894,5.11101,35.8166,0,149.479
283428089,12.75065,39.588547,5165,5.93007,21.8627,0,177.002
115471382,7.148865,38.725868,6641,4.20498,0.575818,0,1144.09
194257833,1.944143,39.292496,6024,5.68288,8.40336,0,61.2732
25795086,11.125795,28.134224,5717.1,4.507,1.1951,0,46.1915
176796310,354.703694,42.673576,5513,3.22667,0.948272,0,446.54
365904367,0.598705,34.501537,6680,4.89808,0.553116,0,58.9729
194206721,1.272922,36.217712,nan,nan,29.5334,0,205.417
13826272,11.908451,27.148195,5663.39,5.88351,0.821086,0,164.248
194206766,1.302039,36.303684,6388,3.1385,29.5334,0,42.8623
194507063,4.763178,41.443775,nan,4.1378,0.626924,0,58.0865
301790073,2.124653,23.756332,5110,4.47652,0.892156,0,42.5545
196287517,14.036657,42.659081,6261,4.25952,0.765111,0,130.12
283883796,2.149725,32.221943,6358.63,4.262,1.42831,0,56.2684
440150260,5.491402,42.509491,8891,4.07831,2.42695,0,71.7405
177643721,359.830188,43.443089,5806,5.66229,50,0,100.801
53758012,13.339434,33.332138,6253,4.26083,1.05969,0,61.9091
440669097,7.643568,28.272032,4315,4.57288,0.626147,0,218.397
83954285,0.045434,30.188789,5507,4.39799,0.838118,0,81.3314
247331872,9.897267,36.790562,7081,4.98147,3.72453,0,60.7069
177602855,359.493596,43.730812,nan,nan,25.1256,0,38.8046
440050964,3.546743,43.985283,5829,4.33583,0.639223,0,70.9113
53792277,13.578452,31.949659,6055,4.29478,0.595157,0,105.919
80512849,15.648337,27.74798,6523,5.11267,14.3885,0,51.2893
381203567,15.285113,30.262051,6488,4.76216,0.645349,0,165.194
306069357,4.120245,29.065014,5283,4.44393,1.14368,0,59.7956
440161733,5.790331,43.337025,4890,5.01535,0.651593,0,44.9526
53875171,14.691259,32.105663,5556,5.15354,0.519011,0,197.526
432548844,0.149822,36.668755,6201,5.86594,4.60808,0,568.675
194140684,0.752004,41.183189,5328,5.86305,10.8378,0,569.517
352648346,356.069178,36.338921,6423,4.04474,30.4229,0,81.2348
239548643,359.622,24.200451,3228,4.9235,27.1518,0,51.0159
44557870,7.666208,32.13649,6468.91,3.28782,0.932514,0,56.7383
127422494,5.885404,37.432926,6446.56,3.09042,0.96827,0,43.682
115718577,9.133394,37.40435,5574,4.38448,10.2859,0,109.987
283427158,12.792283,41.197872,nan,nan,2.31038,0,98.0241
190951335,6.60068,43.832012,nan,nan,4.78263,0,156.554
455755453,357.568033,39.017414,6435,4.23255,2.46847,0,198.532
455761126,357.767099,36.081989,5813,4.9001,47.6417,0,147.074
194410298,3.491781,39.767265,5604,4.37855,10.0806,0,273.632
13829713,12.107951,27.758427,3672,4.7048,0.775092,0,39.2192
283862329,1.993318,31.318058,5566,4.38608,0.787172,0,217.016
58019733,5.570615,30.223993,nan,nan,0.919777,0,79.6435
238629264,12.95647,43.115593,5165,4.46673,0.965493,0,105.294
291689873,358.714477,38.526752,3322,4.86812,4.76009,0,695.077
53847727,14.290863,34.86404,5993.2,4.58635,2.98668,0,66.3681
194555934,5.127274,40.226048,6355,4.57335,0.758219,0,120.804
177178100,357.030947,42.746784,nan,nan,0.927377,0,61.142
455768864,359.744159,41.258709,5830,4.37663,47.6417,0,46.2778
56281462,359.31413,28.375338,6120,4.28334,0.974811,0,94.6376
455760329,357.710161,37.220955,6070,5.85163,8.92299,0,288.89
174324138,15.686626,34.674511,6302,4.25289,0.963651,0,1126.63
194145883,0.994877,40.132954,5471,5.09833,35.8166,0,116.236
291836645,359.470548,38.633099,nan,nan,2.2791,0,40.5382
405548402,15.235578,35.4282,5265,4.44753,1.02631,0,83.7057
409480619,355.451239,37.640549,nan,nan,1.19369,0,84.4488
190998834,7.191005,42.385033,9294,4.07569,1.27828,0,511.489
437738492,2.817595,25.612,5297,4.44111,0.693178,0,85.1642
239551242,7.966504,34.301502,5800,4.34121,1.73795,0,50.6602
57983982,5.101619,30.935633,13372.7,4.44859,29.5334,0,85.2436
115914968,12.105699,41.954689,6063,5.86489,5.07074,0,115.444
455736099,357.388815,38.993294,nan,nan,0.652014,0,44.0185
365904376,0.624268,34.49184,7260.67,4.037,0.553116,0,460.24
118031261,0.992017,24.524185,3751,4.67838,1.9994,0,51.5811
117927293,0.099516,26.918139,6384,4.01324,29.5334,0,49.7772
267687055,9.687377,33.426231,5750,4.35055,1.85611,0,246.699
352075285,357.126447,30.527435,nan,nan,41.7362,0,544.496
301919142,14.851675,34.969849,nan,nan,18.9861,0,91.3274
191182374,8.511306,43.027569,nan,nan,23.3809,0,63.5127
352322102,15.237599,41.20256,6701,4.19795,0.510616,0,82.5032
174325264,15.616149,31.924116,5458.64,4.495,1.10009,0,73.9
177266755,357.415293,44.226727,4983,5.99533,10.8378,0,59.6363
267887687,11.758415,32.739288,8610,4.08265,15.2579,0,70.4491
15532091,15.003556,27.942558,6104,4.97433,38.5505,0,146.539
53829999,14.005219,30.640488,4278,4.57714,1.35366,0,48.9475
455732776,357.280196,39.800297,nan,nan,0.691281,0,355.616
194230330,1.480021,41.491383,3673,4.70444,1.12709,0,95.6711
44452888,6.833349,32.040718,6297.19,4.25366,0.523314,0,380.715
67902112,12.25496,37.137272,5893,4.32407,1.14368,0,51.4044
352320530,15.183052,39.548096,5697,5.52275,0.916439,0,39.193
177401037,358.293223,44.232738,5815,5.91626,4.48531,0,371.946
44451554,6.826452,35.210625,8017.9,4.146,1.47632,0,222.21
194439345,3.915349,41.464142,6281,5.22934,3.73832,0,121.976
243069479,349.366969,19.613031,3407,4.8216,3.6704,0,141.979
352179145,4.276485,40.948299,4023,4.61362,15.4919,0,331.627
150899679,4.060655,19.860714,3358,4.84795,1.25916,0,60.0497
283476365,12.903948,39.424278,6691,4.19909,1.32698,0,492.752
291728527,358.666235,37.705574,5809,5.3161,2.77346,0,49.5855
127418828,5.720705,41.864635,nan,nan,1.91961,0,41.4127
22523025,2.671675,31.616606,5224.42,4.723,8.13273,0,51.3037
331806109,6.526989,38.101261,6543,4.21745,1.62604,0,81.7111
120727502,353.758091,24.095625,4932,5.02115,1.14758,0,58.9777
267567449,8.859537,34.957844,5470,4.40556,0.850825,0,66.6718
13886484,12.638306,24.816942,3347,4.85404,2.41534,0,296.485
352260948,14.024867,41.891178,3584,4.73865,1.21963,0,641.514
352413427,15.598206,37.185505,5993,5.61842,13.4318,0,48.1333
56248831,356.393648,26.713913,4879,4.51126,1.05416,0,44.6932
352380221,15.431849,38.096237,6353.84,4.143,0.534105,0,1450.59
267778963,10.519724,32.610996,8855,3.2965,2.47451,0,1301.75
13935834,13.364897,25.110567,5688,4.36229,6.26606,0,38.0026
44520775,7.387111,35.7155,nan,nan,1.04435,0,56.2145
177356635,357.822896,43.498074,6420.91,3.51831,1.99152,0,135.042
439952422,1.433407,42.653584,nan,nan,29.5334,0,47.2871
194462127,4.185515,36.491451,6431,4.4652,29.5334,0,76.5204
194144105,0.961059,37.085918,5799.95,5.57159,2.25367,0,655.342
283550251,13.416522,37.253353,9205,4.07598,1.40252,0,236.035
288245808,356.536187,30.379341,6223,4.26578,1.08823,0,51.5635
331810559,6.517292,41.800278,6456,4.2295,33.4448,0,86.1671
53701382,12.853808,32.657158,6089.25,4.71084,14.3885,0,41.6456
194412793,3.6183,36.891674,6391,4.23908,0.602613,0,45.3982
267567437,8.849294,34.980148,6691,4.19909,0.850825,0,134.341
25696964,9.734531,24.854609,6305,4.25242,0.888234,0,84.0814
53829701,13.887495,31.549391,5493,4.40085,0.623826,0,83.159
115862380,11.605716,36.587887,5031,4.4895,20.1207,0,45.6016
194357544,2.91582,41.807819,6444,4.76711,1.18113,0,68.7014
380727195,8.137169,35.393661,4917.62,4.763,18.9861,0,207.237
258952330,9.618651,38.019199,6501,4.67818,5.45405,0,76.7604
125785939,358.146274,28.427561,4720,4.53038,2.07327,0,67.9995
440670072,7.752374,28.702904,nan,nan,0.965493,0,451.444
437752383,5.437105,24.916302,6331,4.24831,1.69139,0,126.025
22570125,3.124773,32.203918,9399,4.07551,0.965493,0,303.338
125282374,358.122717,35.005489,6324,4.24941,26.441,0,66.1986
283861384,1.984079,33.659088,5765,4.34773,0.802176,0,99.4015
440158736,5.560437,44.301331,nan,nan,8.40336,0,50.5688
267624146,9.228396,35.775303,6121,4.28317,37.1333,0,118.237
440051296,3.432335,44.379673,6115,4.28421,0.947382,0,53.4174
437732269,1.80072,27.163216,5268,4.44693,0.596563,0,335.835
44521997,7.317961,32.67802,5492,5.2256,9.88338,0,56.4359
352378455,15.432273,41.183193,nan,nan,0.510616,0,62.6247
381203697,15.347541,30.638245,7152.54,4.098,2.75832,0,54.3629
115548400,7.854519,38.980591,8768,2.84585,29.5334,0,45.2418
191558573,12.101075,42.579018,nan,nan,9.88338,0,45.9231
194459612,4.187675,41.069145,4979,5.75149,11.0754,0,148.613
455761457,357.753889,36.67038,6909,5.03005,0.702825,0,72.686
437755602,5.4582,24.932302,5724.88,4.35528,1.69139,0,81.2002
53832274,14.051964,35.562553,6596,4.21055,0.753693,0,257.147
194353171,2.69531,37.47393,6745.95,3.9897,29.5334,0,63.8586
44557139,7.639439,33.995953,5131,4.47286,15.4919,0,140.333
53796035,13.812555,30.254341,3510,4.77089,4.06967,0,66.6681
439951863,1.404023,43.401398,nan,4.05385,27.9018,0,119.874
434216252,10.364354,22.121387,5871,4.3281,1.53231,0,627.438
440109905,4.675624,43.791138,11885,3.9206,2.70658,0,68.4312
53832151,14.06167,35.228657,7930,4.14142,30.4229,0,50.9559
352222481,13.839172,39.168358,nan,nan,1.02113,0,396.795
155204892,359.03148,33.487537,9257,4.07579,29.5334,0,86.0122
267569319,9.008022,30.53425,6808,4.18649,1.51394,0,280.549
283546449,13.215679,40.245556,5926.13,4.64664,30.4229,0,55.3013
365933887,3.553574,32.466331,5277,4.44514,1.85953,0,94.2447
127421696,5.792872,36.123451,5878,4.32681,0.944724,0,47.4302
267869660,11.148597,31.577963,nan,nan,1.72903,0,1523.35
53874526,14.59182,30.354715,5405,4.41897,1.02216,0,68.621
455768923,359.787413,41.200729,nan,nan,30.4229,0,38.2074
53846483,14.292785,31.517567,6693,4.19886,1.80956,0,102.315
155226925,359.412302,32.07552,5654.24,4.36877,16.5044,0,131.345
352222945,13.803753,38.237736,5895,3.61616,47.6417,0,324.102
352296932,14.892647,39.333965,5889,4.3248,0.728682,0,602.328
125302554,358.615707,33.630936,nan,nan,0.655824,0,42.1896
194413517,3.692353,38.2925,5937.02,5.25226,0.948272,0,121.972
365987440,4.30836,33.280956,6212,4.26762,41.7362,0,145.098
440636288,6.610206,29.248165,5999,4.30481,45.4959,0,69.4658
283569476,13.584223,39.206696,5995.82,4.64618,50,0,75.4399
80531806,6.643614,30.178291,6166,4.27541,35.8166,0,147.52
177604839,359.585815,42.648056,6880,4.17944,0.581118,0,89.3943
53697656,12.565182,31.001287,6447,4.2308,0.858052,0,178.835
176796158,354.610225,42.511505,8921,4.07798,14.3885,0,44.464
455765547,357.982824,40.745049,8921,4.07798,1.48719,0,46.483
115660178,8.796741,36.731777,5512,4.39697,29.5334,0,40.9741
354527972,358.234245,36.954227,6038.67,4.00557,29.5334,0,82.2877
440669248,7.691238,28.731285,6149,4.27832,0.965493,0,604.936
352262346,14.779592,39.618805,6414.8,5.14145,1.02527,0,56.256
352077085,357.108385,34.81625,5236,4.45325,0.556774,0,183.856
440060221,3.593787,41.891983,6367,4.94943,1.34465,0,83.4555
409478960,355.37337,40.554516,6447.88,3.28399,30.4229,0,59.1441
365935012,3.511371,35.056103,5448.67,4.558,1.23908,0,161.253
58101535,6.247708,32.443256,5806,4.34009,10.0806,0,217.243
267781308,10.719648,33.316101,6838,4.1835,1.19652,0,38.5705
437745274,3.58462,26.272587,5707,4.35867,3.33145,0,93.0429
283885050,2.118601,34.934566,6076,4.09287,0.96827,0,46.5309
80426286,2.6958,24.817516,6222,4.63222,5.73263,0,39.3679
115854034,11.563879,38.30278,nan,nan,28.6944,0,104.737
44488067,7.119089,32.437775,9594,4.66043,30.4229,0,68.6305
259256090,0.432675,42.36718,12606,4.10041,30.4229,0,85.3239
117956546,0.542263,27.082506,nan,nan,29.5334,0,212.495
352380550,15.384188,37.528053,5658,4.36805,1.04978,0,52.8084
301941897,14.899252,32.492107,6261.08,5.09598,0.955447,0,48.1232
115862739,11.696987,36.006081,6143,5.44541,1.10975,0,42.1395
440062036,3.824283,44.2034,9185,4.07606,0.932514,0,39.4312
259103852,15.917239,40.858025,4077,4.60452,0.508303,0,369.041
53701524,12.836677,32.251263,5912,4.3206,40.0802,0,126.588
129642597,357.762539,27.199833,6124,4.28265,50,0,260.787
267869692,11.199079,31.477467,6354,4.24472,45.4959,0,88.0557
306120256,4.426959,26.511282,5145,4.47036,9.60154,0,151.42
455767324,357.968278,37.891243,6483,4.22567,29.5334,0,120.941
283428748,12.880026,38.472931,5421,4.41567,25.7666,0,47.3786
440072380,4.089712,43.595097,8913,4.62809,1.02527,0,45.5468
440674712,8.056855,25.965971,5308,4.43889,15.4919,0,102.213
352382467,15.543528,38.107258,nan,nan,31.3676,0,324.625
177249115,357.135895,43.605328,nan,nan,50,0,919.034
22503176,2.648154,32.337086,4073,4.60516,45.4959,0,37.6356
22527281,2.900427,30.511108,6066.58,4.292,0.541841,0,57.0972
283545537,13.22242,38.54884,9268,3.71027,0.831221,0,1494.19
259010829,15.879039,36.70541,nan,nan,47.6417,0,209.803
267778012,10.627486,34.991425,5830,4.33565,10.9553,0,57.7226
44488316,7.047024,31.767948,5278.7,3.798,29.5334,0,145.475
432841017,14.642666,40.424747,6379.1,4.032,0.54126,0,221.063
396134795,357.098317,36.311214,6617,3.88147,1.28971,0,377.441
196612866,17.076222,42.853397,nan,nan,15.9821,0,133.978
372131402,1.224098,34.659866,nan,nan,29.5334,0,165.398
191143239,8.272976,42.001404,4125,5.95371,1.80633,0,84.2616
396233051,0.190532,32.860977,nan,nan,17.6585,0,46.2009
432762477,14.365063,37.638077,nan,nan,1.82592,0,195.096
422884160,16.57133,39.700317,6109,4.28526,0.535805,0,47.8137
396134775,357.147481,36.27457,nan,nan,29.5334,0,99.7891
194256645,1.929599,37.185448,6388,3.62695,30.4229,0,64.686
352258919,14.072932,38.173126,5834,4.33491,0.733977,0,562.781
331740746,1.304223,35.571026,8079,5.00265,29.5334,0,96.5892
194462054,4.179337,36.629787,8839,4.75923,30.4229,0,79.0203
194531699,5.00178,38.227509,5824.93,5.72727,30.4229,0,95.7213
61045432,38.307267,22.882441,5285,5.87421,18.2983,0,98.2241
247008385,37.080679,18.999912,5026,4.49028,1.0476,0,60.5854
381459699,37.597843,24.566933,6149,4.8878,0.728157,0,206.017
26856113,26.668743,29.61134,6003,4.24546,5.86579,0,146.783
247003373,36.597369,23.632372,6935,4.98506,6.5505,0,55.1434
118389230,36.894959,28.975096,5834,4.87748,0.809894,0,385.657
286358203,38.059533,30.577227,6017,4.30157,1.27184,0,79.2193
247009492,37.051494,23.309998,5396,5.49064,0.870625,0,253.999
18251910,23.329291,23.97559,5751,5.4336,11.0754,0,56.5188
246967780,35.297685,21.589186,5464,4.4068,6.07755,0,117.439
20932811,27.174669,30.257502,6237,5.46884,4.33144,0,107.554
21174958,36.419195,28.766392,nan,nan,9.1659,0,417.993
22607866,27.599675,30.803572,6137.66,4.07911,0.517416,0,40.1978
21175869,36.560806,28.739601,6136,4.28057,0.576804,0,797.313
246981007,36.257648,23.817354,6436,5.70551,1.43643,0,60.6476
150978949,24.286795,20.700153,5298,4.44091,1.15943,0,504.016
61011477,37.778055,22.198339,6798,4.67599,30.4229,0,180.869
246975100,35.892424,22.458042,6028,4.77409,1.69993,0,525.138
238342303,39.306745,21.913488,5280,6.05077,8.26583,0,49.2254
246964531,35.051461,21.127172,5176,4.4647,1.12458,0,46.0069
118422070,37.444587,29.371861,6533,5.66837,2.19015,0,42.7141
381272130,22.199687,19.809109,5428,5.13367,21.3995,0,55.7766
357528474,19.180007,19.776745,5446,6.04542,1.08589,0,136.05
246942543,34.810851,20.128418,6129,5.96166,0.94296,0,61.9335
21097924,35.71374,28.920534,6434,5.85494,1.34824,0,99.4311
285179179,35.12391,31.815945,5319,3.37966,0.508303,0,162.243
21021164,35.193264,29.399782,5227,3.95108,6.07755,0,290.049
306485177,33.283158,19.762878,4906,4.50768,10.1823,0,110.123
286357729,37.959401,30.483898,nan,nan,27.1518,0,46.1001
150976044,24.053965,20.1992,5289,4.99293,1.10975,0,198.082
301797114,21.864985,23.244564,nan,nan,1.02945,0,103.996
18279330,23.625992,24.57151,5359,4.42846,8.00384,0,55.5408
306515985,33.773617,22.232857,5933,5.86152,11.7178,0,284.253
337417398,40.482987,20.770226,nan,nan,17.3551,0,53.392
61364839,23.965208,30.748098,5994,4.30571,2.09912,0,61.5345
26836029,26.536422,27.998907,5565,5.93911,1.06081,0,113.461
246974135,35.751445,22.274952,7110,3.78814,0.68472,0,183.711
22712054,37.957233,29.162254,5309,5.22845,1.04435,0,57.1865
456894770,21.989065,18.99029,5774.56,4.42318,0.748111,0,241.737
381316671,22.270413,21.723171,4813,5.24244,0.939452,0,99.7063
411629080,20.539772,19.086803,5816,4.33824,3.56672,0,76.5316
21021655,35.312755,29.192652,5674,5.52723,10.0806,0,55.1001
353804063,24.346777,26.95332,4276,5.98033,1.08589,0,650.967
85278840,25.922995,31.869576,nan,nan,1.32698,0,65.066
118388782,36.907004,27.816399,nan,nan,6.8157,0,78.1564
246937894,34.377021,22.34593,5471,2.8601,21.8627,0,316.294
247372926,40.836897,19.429232,nan,nan,1.17426,0,259.725
26835272,26.408664,29.375828,6953,5.21742,0.860245,0,79.3937
246977509,36.022129,22.641005,5306,4.43929,1.1951,0,85.2213
